Title,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Edition_Type,Edition_Month,Edition_Year,Reviews,Ratings,Genre1,Genre2,Book_Category1,Book_Category2
3887,472,3264,3264,3264,3264,3264,3264,17,6,2018,1,2.0,287,296,1,7
6279,3006,3264,3264,3264,3264,3264,3264,12,11,2000,7,4.6,0,3,5,16
5544,3614,3264,3264,3264,3264,3264,3264,13,1,2018,2,5.0,43,35,2,6
718,3506,3264,3264,3264,3264,3264,3264,13,7,2019,2,5.0,378,114,8,12
154,4603,3264,3264,3264,3264,3264,3264,13,0,2017,7,4.2,354,296,14,12
1847,960,3264,3264,3264,3264,3264,3264,8,11,2016,5,4.1,228,59,8,12
172,1698,3264,3264,3264,3264,3264,3264,13,8,2015,285,4.7,0,3,0,12
4944,1948,3264,3264,3264,3264,3264,3264,13,4,2013,29,4.1,96,267,1,7
3200,3697,3264,3264,3264,3264,3264,3264,13,9,2016,1,5.0,332,296,4,9
6127,4529,3264,3264,3264,3264,3264,3264,8,2,2016,27,3.7,43,35,2,6
858,548,3264,3264,3264,3264,3264,3264,13,12,2004,4,4.0,272,296,13,12
4343,3721,3264,3264,3264,3264,3264,3264,13,5,2018,267,3.2,225,296,14,12
6228,951,3264,3264,3264,3264,3264,3264,13,0,2014,24,4.0,293,404,4,9
5767,1123,3264,3264,3264,3264,3264,3264,8,7,1999,7,4.0,90,296,8,12
6076,1872,3264,3264,3264,3264,3264,3264,13,11,2010,6,4.7,0,3,0,12
6780,1755,3264,3264,3264,3264,3264,3264,13,7,2013,2,5.0,88,51,8,12
3143,2521,3264,3264,3264,3264,3264,3264,13,11,2014,146,4.3,111,289,5,16
1334,4518,3264,3264,3264,3264,3264,3264,13,5,2011,1,5.0,267,296,13,12
66,1468,3264,3264,3264,3264,3264,3264,8,12,2016,4,4.0,123,296,10,11
132,1937,98,120,406,3264,3264,3264,13,12,2016,1,5.0,259,296,8,12
3243,1916,3264,3264,3264,3264,3264,3264,13,12,2018,95,4.1,0,3,0,12
3291,4732,3264,3264,3264,3264,3264,3264,13,10,2016,1,5.0,96,267,3,12
259,439,3264,3264,3264,3264,3264,3264,13,12,2016,234,4.6,43,35,15,12
5071,480,3264,3264,3264,3264,3264,3264,13,10,2015,35,3.7,101,196,1,7
3007,1891,3264,3264,3264,3264,3264,3264,8,4,2019,3,5.0,185,296,13,12
512,1594,388,192,160,140,3264,3264,13,10,2007,5,4.1,26,112,1,7
4533,586,3264,3264,3264,3264,3264,3264,13,8,2008,7,4.4,0,3,5,16
937,1389,3264,3264,3264,3264,3264,3264,8,1,2018,2,4.0,43,35,8,12
657,4031,402,168,3264,3264,3264,3264,13,5,2015,4,5.0,362,270,8,12
4083,3561,3264,3264,3264,3264,3264,3264,13,6,2012,66,4.6,43,35,2,6
72,4102,3264,3264,3264,3264,3264,3264,13,2,2016,1,5.0,219,296,15,12
5536,1390,3264,3264,3264,3264,3264,3264,13,4,2016,15,4.5,197,107,1,7
5362,1385,3264,3264,3264,3264,3264,3264,13,4,2018,8,4.5,229,296,13,12
5510,3159,3264,3264,3264,3264,3264,3264,13,5,2015,20,3.2,199,442,2,6
2480,3679,3264,3264,3264,3264,3264,3264,13,7,2001,39,4.6,350,391,2,6
4000,3569,3264,3264,3264,3264,3264,3264,8,5,2018,9,4.2,253,296,13,12
5540,2722,3264,3264,3264,3264,3264,3264,13,8,2018,6,5.0,437,296,10,11
6042,1805,416,3264,3264,3264,3264,3264,8,7,2019,3,3.7,28,296,2,6
379,555,3264,3264,3264,3264,3264,3264,8,10,2015,7,4.8,43,35,15,12
931,1051,58,3264,3264,3264,3264,3264,13,3,2017,7,2.6,197,107,1,7
645,3275,3264,3264,3264,3264,3264,3264,13,12,2017,12,4.9,140,345,15,12
623,2258,3264,3264,3264,3264,3264,3264,13,10,2016,171,4.1,243,296,4,9
1115,3852,3264,3264,3264,3264,3264,3264,8,8,2019,13,5.0,43,35,2,6
2548,4687,3264,3264,3264,3264,3264,3264,13,6,1969,2,4.0,370,296,8,12
6276,2655,3264,3264,3264,3264,3264,3264,13,8,2019,2,3.5,142,407,2,6
3656,4313,3264,3264,3264,3264,3264,3264,13,12,2008,9,4.5,26,112,1,7
4286,508,3264,3264,3264,3264,3264,3264,13,9,2011,2,5.0,56,296,4,9
1712,2702,3264,3264,3264,3264,3264,3264,13,6,2016,7,3.2,220,296,10,11
148,516,3264,3264,3264,3264,3264,3264,13,12,2018,399,4.6,225,296,14,12
3744,3317,3264,3264,3264,3264,3264,3264,8,12,2014,1,5.0,106,296,8,12
4172,3705,3264,3264,3264,3264,3264,3264,13,4,2009,7,4.0,354,296,14,12
1701,505,3264,3264,3264,3264,3264,3264,13,5,2019,42,4.5,111,289,5,16
2850,2621,3264,3264,3264,3264,3264,3264,8,12,2016,2,4.0,68,296,10,11
4855,1323,3264,3264,3264,3264,3264,3264,13,0,2017,2,2.8,56,296,4,9
1138,3070,3264,3264,3264,3264,3264,3264,8,4,2016,2,5.0,101,196,4,9
1775,1535,3264,3264,3264,3264,3264,3264,13,3,2017,142,4.2,354,296,14,12
2195,1922,3264,3264,3264,3264,3264,3264,13,7,2013,4,3.4,395,296,15,12
3847,2815,3264,3264,3264,3264,3264,3264,13,11,2004,10,2.9,200,296,2,6
2801,3848,3264,3264,3264,3264,3264,3264,13,3,2014,62,3.9,225,296,2,6
1300,1332,3264,3264,3264,3264,3264,3264,13,12,2004,3,4.1,43,35,15,12
5822,3196,3264,3264,3264,3264,3264,3264,13,9,2019,1,5.0,267,296,3,12
6263,1177,3264,3264,3264,3264,3264,3264,7,9,2018,1,5.0,73,2,15,12
6458,4676,3264,3264,3264,3264,3264,3264,13,4,2010,15,4.5,118,296,1,7
6724,2687,3264,3264,3264,3264,3264,3264,13,9,2015,5,5.0,199,442,15,12
4617,3708,3264,3264,3264,3264,3264,3264,13,4,2016,6,4.8,0,3,0,12
3352,1191,3264,3264,3264,3264,3264,3264,13,10,2001,11,4.7,378,114,8,12
5141,945,3264,3264,3264,3264,3264,3264,13,11,1993,20,4.7,96,191,1,7
1099,4075,3264,3264,3264,3264,3264,3264,13,11,2016,4,4.7,118,296,8,12
5768,1576,3264,3264,3264,3264,3264,3264,13,7,2009,1,5.0,378,114,1,7
2563,1272,3264,3264,3264,3264,3264,3264,13,8,2014,839,4.3,0,3,5,16
5883,4616,3264,3264,3264,3264,3264,3264,13,6,2015,47,3.9,43,35,2,6
2438,1996,3264,3264,3264,3264,3264,3264,13,11,2018,5,3.5,0,3,0,12
1664,4454,3264,3264,3264,3264,3264,3264,13,0,2016,1,4.0,123,296,10,11
1585,3441,3264,3264,3264,3264,3264,3264,13,3,2015,3,4.3,397,92,15,12
3942,653,3264,3264,3264,3264,3264,3264,13,3,2013,18,4.4,185,296,13,12
4862,1920,3264,3264,3264,3264,3264,3264,8,1,2002,1,5.0,267,296,3,12
4767,3746,3264,3264,3264,3264,3264,3264,13,10,2000,165,4.3,325,296,13,12
333,3723,3264,3264,3264,3264,3264,3264,13,11,2013,30,3.7,228,59,8,12
2467,3419,3264,3264,3264,3264,3264,3264,13,4,2011,7,3.3,259,296,10,11
6396,4513,3264,3264,3264,3264,3264,3264,17,12,2017,5,4.2,287,296,1,7
1823,3022,3264,3264,3264,3264,3264,3264,13,8,2015,53,4.2,241,365,13,12
4783,1546,3264,3264,3264,3264,3264,3264,13,4,2008,3,3.7,74,296,3,12
1194,2998,3264,3264,3264,3264,3264,3264,13,4,2009,2,4.0,402,296,1,7
3794,851,3264,3264,3264,3264,3264,3264,8,0,2009,1,5.0,307,296,1,7
6188,3754,3264,3264,3264,3264,3264,3264,13,1,1999,6,4.5,131,296,2,6
4823,2333,3264,3264,3264,3264,3264,3264,13,11,2008,32,4.3,449,296,8,12
2194,1922,3264,3264,3264,3264,3264,3264,13,7,2013,10,4.5,56,296,15,12
6092,4273,3264,3264,3264,3264,3264,3264,13,0,2019,14,4.6,53,296,8,12
630,2289,3264,3264,3264,3264,3264,3264,13,1,2018,77,4.8,49,296,2,6
4151,1517,3264,3264,3264,3264,3264,3264,13,9,2017,16,4.3,197,107,1,7
2479,3999,3264,3264,3264,3264,3264,3264,13,1,2016,33,4.0,360,296,2,6
2590,782,414,3264,3264,3264,3264,3264,13,9,2015,35,4.5,104,124,4,9
236,2303,3264,3264,3264,3264,3264,3264,13,2,1992,37,4.2,0,3,0,12
5345,3966,3264,3264,3264,3264,3264,3264,8,2,2018,3,4.6,222,296,0,12
3338,2871,351,3264,3264,3264,3264,3264,13,5,2016,4,3.7,96,296,3,12
1009,4649,3264,3264,3264,3264,3264,3264,8,5,2016,6,5.0,293,404,4,9
5145,691,3264,3264,3264,3264,3264,3264,13,6,2019,8,5.0,428,296,5,16
2255,4013,3264,3264,3264,3264,3264,3264,13,9,2012,10,4.8,104,124,4,9
5263,2113,3264,3264,3264,3264,3264,3264,13,2,2018,2,4.5,111,289,5,16
2080,2433,3264,3264,3264,3264,3264,3264,13,0,2009,1,5.0,332,296,4,9
3266,2019,3264,3264,3264,3264,3264,3264,13,9,2016,9,3.9,240,41,4,9
6436,3317,3264,3264,3264,3264,3264,3264,8,12,2006,6,5.0,106,296,8,12
3342,4581,3264,3264,3264,3264,3264,3264,8,7,2018,54,4.6,6,158,13,12
1391,752,3264,3264,3264,3264,3264,3264,13,8,2019,1,5.0,185,296,13,12
1032,1823,3264,3264,3264,3264,3264,3264,8,0,2011,2,5.0,69,328,8,12
4833,3039,3264,3264,3264,3264,3264,3264,13,7,2010,6,3.7,96,267,8,12
5788,2316,3264,3264,3264,3264,3264,3264,13,4,2003,1,4.0,259,296,10,11
4996,1707,3264,3264,3264,3264,3264,3264,13,3,2003,35,4.3,201,296,14,12
3921,505,3264,3264,3264,3264,3264,3264,13,11,2017,13,4.9,369,296,5,16
934,945,3264,3264,3264,3264,3264,3264,13,0,1992,13,3.8,96,191,8,12
3410,3090,3264,3264,3264,3264,3264,3264,8,5,2018,1,3.0,43,35,8,12
5629,1964,3264,3264,3264,3264,3264,3264,13,4,2017,28,4.3,200,296,2,6
3598,2005,3264,3264,3264,3264,3264,3264,13,6,2017,7,3.7,106,296,5,16
1031,2030,189,3264,3264,3264,3264,3264,13,5,1996,2,4.5,397,92,15,12
3735,2621,3264,3264,3264,3264,3264,3264,8,1,2009,2,4.5,252,448,10,11
1611,1330,3264,3264,3264,3264,3264,3264,13,5,2018,23,3.7,111,289,5,16
3457,3115,3264,3264,3264,3264,3264,3264,13,7,2018,50,4.2,354,296,14,12
3042,3204,3264,3264,3264,3264,3264,3264,13,9,2008,2,5.0,0,3,0,12
2363,888,3264,3264,3264,3264,3264,3264,13,4,2018,4,4.7,43,35,15,12
725,3270,3264,3264,3264,3264,3264,3264,13,0,2011,197,4.0,193,296,10,11
3914,3169,3264,3264,3264,3264,3264,3264,13,3,2009,2,5.0,267,296,3,12
6705,2541,3264,3264,3264,3264,3264,3264,13,1,2000,4,3.5,56,296,10,11
844,4455,3264,3264,3264,3264,3264,3264,13,4,2012,30,4.0,43,35,8,12
6005,4337,3264,3264,3264,3264,3264,3264,13,2,2012,1,5.0,354,296,14,12
2806,3756,3264,3264,3264,3264,3264,3264,12,4,1982,26,3.9,262,296,5,16
5302,2801,3264,3264,3264,3264,3264,3264,13,11,2014,5,4.7,267,296,3,12
5420,2745,3264,3264,3264,3264,3264,3264,13,3,2019,3,4.4,106,296,5,16
627,749,3264,3264,3264,3264,3264,3264,13,8,2017,114,4.2,0,3,14,12
5831,3238,3264,3264,3264,3264,3264,3264,13,3,2019,32,3.7,354,296,14,12
2936,594,3264,3264,3264,3264,3264,3264,13,7,2018,12,3.8,380,55,4,9
2792,2621,3264,3264,3264,3264,3264,3264,8,1,2009,1,5.0,252,448,10,11
1706,2336,3264,3264,3264,3264,3264,3264,13,7,2013,46,4.2,380,55,4,9
635,1773,3264,3264,3264,3264,3264,3264,13,1,2014,15,4.7,421,296,1,7
4721,1031,3264,3264,3264,3264,3264,3264,13,8,2015,1,5.0,240,41,4,9
2312,1973,3264,3264,3264,3264,3264,3264,8,6,2018,1,3.0,354,296,14,12
3706,1009,3264,3264,3264,3264,3264,3264,13,3,1997,72,4.5,347,296,14,12
4714,756,3264,3264,3264,3264,3264,3264,13,2,2011,51,4.8,337,296,13,12
6708,1445,3264,3264,3264,3264,3264,3264,13,6,2015,1,5.0,354,296,14,12
2977,2155,3264,3264,3264,3264,3264,3264,8,9,2016,161,4.3,82,296,2,6
4413,1192,3264,3264,3264,3264,3264,3264,13,10,2015,3,5.0,161,408,1,7
503,2413,3264,3264,3264,3264,3264,3264,13,0,2010,135,4.6,0,3,0,12
831,3852,3264,3264,3264,3264,3264,3264,13,3,2008,26,4.3,225,296,8,12
2574,3546,3264,3264,3264,3264,3264,3264,13,6,2016,41,4.6,111,289,5,16
6574,3644,3264,3264,3264,3264,3264,3264,13,6,1989,1,5.0,18,296,8,12
511,1688,3264,3264,3264,3264,3264,3264,13,5,2014,1,3.0,118,296,1,7
2353,489,3264,3264,3264,3264,3264,3264,13,7,2015,156,4.5,310,368,2,6
4980,3124,3264,3264,3264,3264,3264,3264,8,3,2019,15,4.3,43,35,2,6
251,1229,3264,3264,3264,3264,3264,3264,13,0,2015,77,4.7,43,35,8,12
602,3333,3264,3264,3264,3264,3264,3264,13,2,2017,1416,4.6,43,35,2,6
2162,1129,3264,3264,3264,3264,3264,3264,13,3,2015,4,4.5,337,296,0,12
4673,2756,3264,3264,3264,3264,3264,3264,12,4,2018,1,5.0,354,296,14,12
874,1761,3264,3264,3264,3264,3264,3264,13,10,2017,3,4.2,26,112,1,7
1477,3555,3264,3264,3264,3264,3264,3264,13,5,2015,49,4.7,0,3,0,12
4687,3663,3264,3264,3264,3264,3264,3264,13,7,2015,3,4.6,267,296,3,12
6329,2879,3264,3264,3264,3264,3264,3264,13,11,2017,4,4.5,0,3,0,12
1754,1463,3264,3264,3264,3264,3264,3264,13,12,2018,2,4.5,428,296,5,16
3243,1916,3264,3264,3264,3264,3264,3264,13,12,2018,93,4.1,0,3,0,12
1836,2749,3264,3264,3264,3264,3264,3264,13,9,2010,7,3.3,96,191,3,12
6132,2862,3264,3264,3264,3264,3264,3264,13,0,2018,3,5.0,131,296,13,12
3876,4654,3264,3264,3264,3264,3264,3264,13,12,2016,27,3.5,0,3,5,16
92,2810,3264,3264,3264,3264,3264,3264,13,7,2018,1,3.0,26,112,1,7
5091,2303,3264,3264,3264,3264,3264,3264,13,8,2011,23,3.8,0,3,0,12
2277,4001,3264,3264,3264,3264,3264,3264,8,12,2017,221,4.5,228,59,4,9
6769,2261,3264,3264,3264,3264,3264,3264,12,6,1982,5,4.8,269,296,15,12
3685,1573,3264,3264,3264,3264,3264,3264,13,7,2010,2,5.0,267,296,3,12
3984,4390,3264,3264,3264,3264,3264,3264,13,5,2011,36,3.3,252,448,10,11
1160,3006,3264,3264,3264,3264,3264,3264,13,5,1995,3,4.6,0,3,5,16
223,1896,143,3264,3264,3264,3264,3264,13,5,2018,6,4.8,428,296,2,6
586,840,3264,3264,3264,3264,3264,3264,13,3,2007,154,3.9,111,289,5,16
3304,4211,3264,3264,3264,3264,3264,3264,13,1,2004,3,4.0,228,59,8,12
4223,4556,3264,3264,3264,3264,3264,3264,13,9,2013,8,3.4,0,3,0,12
939,1248,3264,3264,3264,3264,3264,3264,13,9,2014,74,4.4,123,296,10,11
3637,547,3264,3264,3264,3264,3264,3264,13,5,2011,20,4.6,267,296,3,12
2921,3093,3264,3264,3264,3264,3264,3264,13,6,2011,10,3.3,250,258,10,11
3778,3304,3264,3264,3264,3264,3264,3264,13,1,2012,49,4.2,252,448,10,11
5934,2117,3264,3264,3264,3264,3264,3264,13,4,2017,14,4.2,0,3,0,12
4329,4371,3264,3264,3264,3264,3264,3264,13,0,2009,2,4.1,447,280,8,12
4948,505,3264,3264,3264,3264,3264,3264,13,11,2017,24,4.4,111,289,5,16
2537,1465,3264,3264,3264,3264,3264,3264,8,12,2014,2,5.0,118,296,1,7
583,1509,3264,3264,3264,3264,3264,3264,13,7,2019,7,5.0,0,3,0,12
5261,2303,3264,3264,3264,3264,3264,3264,13,12,2016,35,4.1,106,296,5,16
2716,654,3264,3264,3264,3264,3264,3264,13,1,2016,1,5.0,373,296,15,12
166,1778,3264,3264,3264,3264,3264,3264,13,6,2017,45,4.6,0,3,0,12
343,4660,3264,3264,3264,3264,3264,3264,15,9,2008,6,3.9,287,296,1,7
2690,696,3264,3264,3264,3264,3264,3264,13,10,2012,3,4.4,110,296,15,12
3845,3390,3264,3264,3264,3264,3264,3264,13,8,2007,11,4.6,43,35,15,12
5669,3003,3264,3264,3264,3264,3264,3264,13,7,2015,7,4.4,0,3,5,16
2304,1330,3264,3264,3264,3264,3264,3264,13,10,2013,13,4.3,0,3,0,12
879,1043,3264,3264,3264,3264,3264,3264,13,4,1987,5,4.5,188,296,10,11
6601,2092,3264,3264,3264,3264,3264,3264,13,2,1999,1,5.0,0,3,5,16
4139,1948,3264,3264,3264,3264,3264,3264,13,4,2013,41,4.6,96,267,1,7
1463,1319,3264,3264,3264,3264,3264,3264,8,2,2018,2,5.0,96,267,3,12
2830,4536,3264,3264,3264,3264,3264,3264,13,9,2011,20,3.9,369,296,10,11
3475,2932,3264,3264,3264,3264,3264,3264,13,10,2003,8,4.7,267,296,3,12
3699,3292,3264,3264,3264,3264,3264,3264,13,4,2017,2,4.5,267,296,3,12
147,2226,3264,3264,3264,3264,3264,3264,13,3,2017,10,5.0,43,35,2,6
3901,3377,3264,3264,3264,3264,3264,3264,8,10,2013,4,4.2,96,267,3,12
5770,2532,3264,3264,3264,3264,3264,3264,13,11,2017,39,4.4,0,3,0,12
3696,3292,3264,3264,3264,3264,3264,3264,13,8,2016,1,5.0,267,296,3,12
3013,4569,3264,3264,3264,3264,3264,3264,13,10,2015,27,4.0,29,296,2,6
59,2284,3264,3264,3264,3264,3264,3264,13,12,2015,1,3.0,0,3,3,12
6104,457,3264,3264,3264,3264,3264,3264,8,11,2018,11,2.9,151,296,2,6
1844,4133,3264,3264,3264,3264,3264,3264,13,10,2003,3,3.0,421,296,15,12
4698,2826,3264,3264,3264,3264,3264,3264,13,11,2014,3,4.6,369,296,5,16
5845,2414,3264,3264,3264,3264,3264,3264,13,2,2017,1,5.0,449,296,10,11
1624,1835,3264,3264,3264,3264,3264,3264,13,0,2001,240,4.1,416,296,4,9
6265,3983,3264,3264,3264,3264,3264,3264,13,8,2013,50,4.4,68,296,14,12
2449,1762,3264,3264,3264,3264,3264,3264,13,10,2011,62,3.7,13,296,2,6
4227,1029,3264,3264,3264,3264,3264,3264,13,2,2016,1,5.0,397,92,15,12
1283,3174,3264,3264,3264,3264,3264,3264,13,2,2011,55,4.1,174,296,4,9
1088,4068,3264,3264,3264,3264,3264,3264,13,3,2003,4,3.4,225,296,2,6
3262,3006,3264,3264,3264,3264,3264,3264,13,0,2012,9,3.5,0,3,0,12
2863,2621,3264,3264,3264,3264,3264,3264,13,1,2018,2,2.0,251,406,10,11
4061,1269,3264,3264,3264,3264,3264,3264,13,11,2017,55,4.5,332,296,4,9
4236,883,3264,3264,3264,3264,3264,3264,13,11,2017,1,4.0,199,442,15,12
890,1021,3264,3264,3264,3264,3264,3264,13,6,2002,19,4.5,269,296,15,12
3380,4201,3264,3264,3264,3264,3264,3264,13,9,2002,3,3.3,104,124,4,9
809,3801,3264,3264,3264,3264,3264,3264,13,6,2016,5,4.6,322,296,13,12
160,769,3264,3264,3264,3264,3264,3264,8,3,2012,2,4.5,411,296,1,7
4868,2414,3264,3264,3264,3264,3264,3264,13,7,2002,2,5.0,283,390,1,7
6030,3468,3264,3264,3264,3264,3264,3264,13,0,2003,4,4.0,151,296,8,12
1513,3917,3264,3264,3264,3264,3264,3264,13,4,2019,17,4.7,378,114,10,11
5851,4228,3264,3264,3264,3264,3264,3264,13,8,2018,7,4.6,126,296,2,6
3568,1543,3264,3264,3264,3264,3264,3264,13,10,2007,26,4.3,91,285,2,6
2880,1827,3264,3264,3264,3264,3264,3264,13,8,2014,4,4.3,43,35,15,12
829,1226,3264,3264,3264,3264,3264,3264,13,5,2010,7,4.7,0,3,0,12
2308,1299,3264,3264,3264,3264,3264,3264,13,1,2017,37,4.3,0,3,0,12
420,3905,3264,3264,3264,3264,3264,3264,13,5,2018,48,4.3,0,3,14,12
54,3930,3264,3264,3264,3264,3264,3264,13,0,2019,15,3.9,251,406,10,11
3608,3531,3264,3264,3264,3264,3264,3264,13,11,2014,404,4.1,104,124,4,9
5152,1802,3264,3264,3264,3264,3264,3264,12,2,2010,2,5.0,18,296,8,12
1113,3670,3264,3264,3264,3264,3264,3264,13,11,2017,1,5.0,96,191,3,12
3664,4194,3264,3264,3264,3264,3264,3264,13,0,2019,8,3.7,354,296,14,12
1615,556,3264,3264,3264,3264,3264,3264,13,3,2018,8,4.4,397,92,15,12
3880,2144,3264,3264,3264,3264,3264,3264,13,6,2014,1,5.0,316,296,1,7
183,2520,3264,3264,3264,3264,3264,3264,13,8,2010,3,2.5,0,3,0,12
5223,1678,3264,3264,3264,3264,3264,3264,13,4,1986,3,3.8,151,296,8,12
6014,718,3264,3264,3264,3264,3264,3264,12,5,2016,1,4.0,354,296,14,12
1896,1781,3264,3264,3264,3264,3264,3264,13,6,2013,7,4.8,106,296,14,12
6615,2733,3264,3264,3264,3264,3264,3264,13,1,2003,29,4.2,43,35,2,6
5136,4275,3264,3264,3264,3264,3264,3264,13,5,2012,245,4.2,369,296,2,6
1281,4585,3264,3264,3264,3264,3264,3264,13,8,2017,11,4.2,331,296,4,9
2841,2559,3264,3264,3264,3264,3264,3264,13,2,2014,35,4.1,43,35,15,12
4324,2640,3264,3264,3264,3264,3264,3264,13,2,2014,8,4.5,215,296,15,12
110,1778,3264,3264,3264,3264,3264,3264,13,7,2012,37,4.1,0,3,5,16
2526,504,3264,3264,3264,3264,3264,3264,13,4,1990,5,4.0,173,340,15,12
1725,1660,3264,3264,3264,3264,3264,3264,13,11,2016,5,4.4,397,92,15,12
3137,659,3264,3264,3264,3264,3264,3264,13,6,1991,1,1.0,156,348,8,12
4676,4004,3264,3264,3264,3264,3264,3264,13,3,2009,45,4.5,269,296,15,12
5853,3466,3264,3264,3264,3264,3264,3264,12,5,2013,5,4.5,70,415,5,16
1597,490,3264,3264,3264,3264,3264,3264,13,11,2016,14,3.5,0,3,0,12
4436,1747,3264,3264,3264,3264,3264,3264,8,11,2018,6,4.2,185,296,13,12
1020,3729,3264,3264,3264,3264,3264,3264,13,0,2016,62,4.5,43,35,2,6
2961,662,3264,3264,3264,3264,3264,3264,13,6,2018,35,4.0,354,296,14,12
3738,1843,3264,3264,3264,3264,3264,3264,13,3,2019,2,5.0,0,3,0,12
3972,2252,3264,3264,3264,3264,3264,3264,8,9,2014,9,3.9,380,55,4,9
1666,3446,3264,3264,3264,3264,3264,3264,13,6,2016,3,5.0,437,296,10,11
